Oceans,Regions,Latitude,Longitude
Atlantic Ocean,Gulf of Mexico,28.0568,-82.8242
Atlantic Ocean,Gulf of Mexico,30.3061,-89.328
Atlantic Ocean,,22.2,-26.18
Atlantic Ocean,Caribbean Sea,19.03,-79.65
Atlantic Ocean,Gulf of Mexico,19.1943,-96.1238
Atlantic Ocean,,17.12,-58.38
Atlantic Ocean,Gulf of Mexico,30.5068,-86.4372
Atlantic Ocean,Gulf of Mexico,27.5603,-97.2314
Atlantic Ocean,,29.47,-60.07
Pacific Ocean,,33.1,-149.63
Atlantic Ocean,Caribbean Sea,17.02,-64.78
Atlantic Ocean,Gulf of Mexico,29.2677,-94.8232
Atlantic Ocean,Gulf of Mexico,28.0281,-96.889
Pacific Ocean,,-8.39,-140.52
Atlantic Ocean,,1.918331,-48.386794
Atlantic Ocean,Caribbean Sea,17.91,-75.85
Atlantic Ocean,Caribbean Sea,11.92,-62.17
Atlantic Ocean,Gulf of Mexico,29.2274,-94.8949
Pacific Ocean,,31.997675,-142.0465
Atlantic Ocean,,38.911,-75.3017
Atlantic Ocean,Mediterranean Sea,39.484,20.119
Atlantic Ocean,,23.85,-81.47
Atlantic Ocean,,16.6144,-29.0109
Pacific Ocean,,23.52,-141.63
Atlantic Ocean,Gulf of Mexico,28.0605,-96.8548
Atlantic Ocean,,24.02,-82.84
Atlantic Ocean,,28.152519,-16.43179
Pacific Ocean,,33.04615,-133.3114
Atlantic Ocean,,39.5541,-75.6178
Atlantic Ocean,,32.18,-64.61
Atlantic Ocean,,41.36,-68.56
Arctic Ocean,,83.6959,-143.37
Pacific Ocean,,7.43,-149.9
Pacific Ocean,,40.58,-157.79
Atlantic Ocean,Gulf of Mexico,29.2569,-94.8429
Atlantic Ocean,,23.3,-56.76
Atlantic Ocean,,30.0572,-16.0496
Atlantic Ocean,,41.04,-70.54
Atlantic Ocean,,31.97,-59.69
Pacific Ocean,,45.7251,-123.9429
Pacific Ocean,,33.38,-156.38
Pacific Ocean,,19.8,-143.03
Atlantic Ocean,Caribbean Sea,11.87,-60.08
Atlantic Ocean,,16.55,-49.12
Pacific Ocean,,22.11,-141.71
Atlantic Ocean,,25.7,-76.18
Atlantic Ocean,Gulf of Mexico,29.2674,-94.8233
Atlantic Ocean,,41.5811,-71.3224
Pacific Ocean,,-31.5774,-92.3432
Atlantic Ocean,Caribbean Sea,16.33,-85.63
Atlantic Ocean,,26.45,-78.85
Atlantic Ocean,,26.17,-79.13
Atlantic Ocean,Gulf of Mexico,27.9812,-96.9383
Atlantic Ocean,,25.82,-73.86
Atlantic Ocean,Inner Seas off the West Coast of Scotland,58.083667,-5.814
Atlantic Ocean,,25.27,-68.2
Atlantic Ocean,,32.8029,-79.9354
Atlantic Ocean,,32.4789,-80.3311
Atlantic Ocean,,41.84,-69.26
Pacific Ocean,,-32.2052,-89.4267
Atlantic Ocean,Caribbean Sea,17.03,-63.4
Atlantic Ocean,,15.8907,-43.1035
Atlantic Ocean,Gulf of Mexico,27.9237,-82.4807
Atlantic Ocean,Gulf of Mexico,27.6322,-97.1937
Pacific Ocean,,32.64,-117.33
Atlantic Ocean,Caribbean Sea,16.33,-62.88
Atlantic Ocean,Gulf of Mexico,27.2048,-97.3642
Atlantic Ocean,,27.9,-61.37
Atlantic Ocean,,30.0284,-16.0573
Atlantic Ocean,,41.83,-69.25
Atlantic Ocean,,38.663,-9.397
Pacific Ocean,,40.16,-157.42
Atlantic Ocean,Gulf of Mexico,30.3449,-89.1453
Atlantic Ocean,Gulf of Mexico,26.2585,-97.1871
Atlantic Ocean,,32.7572,-79.8572
Atlantic Ocean,,33.77,-65.42
Atlantic Ocean,,40.65,-70.8
Atlantic Ocean,,37.7466,-61.5372
Atlantic Ocean,,43.73,-66.58
Pacific Ocean,,33.1,-156.49
Pacific Ocean,,25.35,-141.11
Atlantic Ocean,Gulf of Mexico,25.57,-82.8
Atlantic Ocean,,28.152519,-16.43179
Pacific Ocean,,32.8547,-117.26
Atlantic Ocean,,33.84,-64.62
Pacific Ocean,,-7.9,-140.71
Atlantic Ocean,,17.43,-59.02
Pacific Ocean,Gulf of California,22.894645,-109.89479
Atlantic Ocean,,15.3485,-49.6415
Atlantic Ocean,,19.3846,-21.2648
Pacific Ocean,,29.63565,-135.8724
Atlantic Ocean,,23.53,-57.75
Atlantic Ocean,,38.44652,-9.04146
Pacific Ocean,,32.76,-150.21
Atlantic Ocean,Caribbean Sea,11.92,-68.37
Atlantic Ocean,Gulf of Mexico,29.2353,-94.8814
Atlantic Ocean,Gulf of Mexico,26.0703,-97.1552
Atlantic Ocean,Gulf of Mexico,26.126,-97.1666
Atlantic Ocean,,38.35,-67.92
Atlantic Ocean,Mediterranean Sea,41.379079,2.194423
Atlantic Ocean,,42.95,-68.93
Pacific Ocean,,20.27,-156.47
Atlantic Ocean,Mediterranean Sea,31.746667,34.593
Pacific Ocean,,31.005442,-140.074
Atlantic Ocean,,26.27,-78.57
Atlantic Ocean,Gulf of Mexico,27.843,-82.8414
Atlantic Ocean,,23.6,-70.17
Atlantic Ocean,Mediterranean Sea,36.683,21.665
Atlantic Ocean,,-1.253473,-13.130966
Pacific Ocean,,28.3849,-118.7021
Atlantic Ocean,Gulf of Mexico,29.2758,-94.8091
Pacific Ocean,,32.84,-147.81
Atlantic Ocean,,32.17,-77.34
Pacific Ocean,,16.88,-159.15
Pacific Ocean,,18.7549,-110.9142
Atlantic Ocean,,19.49,-57.91
Atlantic Ocean,Gulf of Mexico,28.0266,-97.0453
Atlantic Ocean,,32.7508,-79.9042
Atlantic Ocean,Caribbean Sea,10.85,-64.43
Atlantic Ocean,Caribbean Sea,19.32,-73.86
Pacific Ocean,,24.28,-143.99
Atlantic Ocean,Gulf of Mexico,29.3658,-94.8124
Atlantic Ocean,Gulf of Mexico,27.9921,-96.9277
Atlantic Ocean,,25.32,-77.15
Atlantic Ocean,,33.25,-64.86
Atlantic Ocean,,42.998333,-9.339167
Atlantic Ocean,Gulf of Mexico,29.2837,-94.7955
Atlantic Ocean,Gulf of Mexico,27.8147,-97.0654
Atlantic Ocean,Mediterranean Sea,35.1514,20.7348
Atlantic Ocean,,43.13,-65.17
Pacific Ocean,,16.13,-162.0
Atlantic Ocean,,32.8,-58.43
Atlantic Ocean,North Sea,52.331845,3.622473
Pacific Ocean,,4.667,-113.283
Pacific Ocean,,24.59,-143.47
Atlantic Ocean,,24.84,-72.76
Atlantic Ocean,,41.47,-70.09
Atlantic Ocean,Caribbean Sea,18.35,-76.23
Atlantic Ocean,Caribbean Sea,12.08,-62.02
Atlantic Ocean,Gulf of Mexico,27.729,-82.4987
Atlantic Ocean,Gulf of Mexico,29.2428,-94.8668
Atlantic Ocean,,20.27,-34.15
Atlantic Ocean,Caribbean Sea,17.28,-71.8
Atlantic Ocean,Gulf of Mexico,30.4445,-84.185
Atlantic Ocean,Gulf of Mexico,30.3298,-87.1442
Atlantic Ocean,,27.45,-72.9
Atlantic Ocean,Caribbean Sea,16.19,-61.86
Pacific Ocean,,31.06,-143.46
Atlantic Ocean,Gulf of Mexico,24.1,-83.18
Atlantic Ocean,,30.83,-60.92
Atlantic Ocean,,22.5127,-26.7275
Atlantic Ocean,Mediterranean Sea,37.56,-0.861667
,,44.0581,-91.6363
Atlantic Ocean,Irish Sea and St. George's Channel,54.570667,-4.713333
Pacific Ocean,,19.47,-156.98
Pacific Ocean,,27.32605,-152.7755
Atlantic Ocean,,18.76,-63.83
Atlantic Ocean,Gulf of Mexico,29.2809,-94.8012
Atlantic Ocean,Gulf of Mexico,29.5498,-94.3873
Atlantic Ocean,,26.23,-67.97
Atlantic Ocean,Gulf of Mexico,25.9567,-97.1475
Atlantic Ocean,,25.25,-73.6
Atlantic Ocean,,15.6537,-49.543
Atlantic Ocean,,26.7501,-77.3168
Pacific Ocean,,32.37,-146.51
Pacific Ocean,,8.38,-151.97
Atlantic Ocean,Gulf of Mexico,19.06,-96.0002
Pacific Ocean,,24.37,-147.78
Atlantic Ocean,Gulf of Mexico,30.2396,-87.8954
Atlantic Ocean,Gulf of Mexico,27.8186,-97.3889
Atlantic Ocean,,26.98,-57.8
Atlantic Ocean,,27.38,-69.51
Atlantic Ocean,,38.879,-76.521
Atlantic Ocean,Mediterranean Sea,43.0779,6.1997
Pacific Ocean,,29.998385,-139.352
Atlantic Ocean,,32.8018,-79.906
Atlantic Ocean,,41.5,-63.55
Atlantic Ocean,Mediterranean Sea,38.3725,15.758167
,,43.0542,-78.8992
Atlantic Ocean,Inner Seas off the West Coast of Scotland,55.948,-4.891
Atlantic Ocean,Caribbean Sea,12.1,-68.05
Atlantic Ocean,Gulf of Mexico,21.516267,-87.391983
Pacific Ocean,,17.883,-102.426
Pacific Ocean,,21.42,-142.07
Atlantic Ocean,Gulf of Mexico,27.9553,-96.963
Atlantic Ocean,,32.7509,-79.9046
Pacific Ocean,,32.76,-150.21
Atlantic Ocean,Gulf of Mexico,27.5853,-97.2182
Atlantic Ocean,,38.5197,-8.89348
Atlantic Ocean,,-34.7158,-49.213
Pacific Ocean,,3.48,-143.62
Atlantic Ocean,Caribbean Sea,14.54,-60.61
Atlantic Ocean,Caribbean Sea,12.98,-59.74
Pacific Ocean,,27.57085,-130.8578
Atlantic Ocean,,29.144,-37.2309
Atlantic Ocean,,39.72,-69.52
Atlantic Ocean,,37.251667,-8.971667
Atlantic Ocean,,57.298,-10.374833
Atlantic Ocean,Gulf of Mexico,30.2934,-91.2332
Atlantic Ocean,Caribbean Sea,16.87,-86.72
Atlantic Ocean,Caribbean Sea,18.4356,-64.7122
Atlantic Ocean,Caribbean Sea,15.13,-62.03
Atlantic Ocean,Gulf of Mexico,29.7587,-95.3308
Pacific Ocean,Gulf of California,31.680124,-114.495158
Atlantic Ocean,,38.4,-70.57
Atlantic Ocean,,15.8756,-42.9791
Atlantic Ocean,,40.22,-70.27
Atlantic Ocean,,40.5,-64.07
Atlantic Ocean,,38.9085,-32.720667
Pacific Ocean,,33.56,-152.27
Atlantic Ocean,Gulf of Mexico,21.4709,-97.2269
Atlantic Ocean,,23.82,-81.58
Atlantic Ocean,,41.435763,-71.4522
Atlantic Ocean,Mediterranean Sea,41.397303,2.21315
Pacific Ocean,,45.68,-132.29
Pacific Ocean,,20.6,-154.81
Atlantic Ocean,Gulf of Mexico,29.2714,-94.8172
Pacific Ocean,,33.782002,-138.3215
Atlantic Ocean,,35.8,-63.25
Atlantic Ocean,,41.9329,-70.5593
Atlantic Ocean,,42.1,-67.37
Atlantic Ocean,Inner Seas off the West Coast of Scotland,57.958667,-5.4015
Atlantic Ocean,,16.0667,-48.4
Pacific Ocean,,23.15,-144.69
Atlantic Ocean,,31.17,-67.1
Atlantic Ocean,,40.7,-69.31
Atlantic Ocean,,39.39,-65.4
Atlantic Ocean,,43.8,-63.19
Pacific Ocean,,57.3,-136.21
Pacific Ocean,,-26.509417,-105.581694
Pacific Ocean,,10.301,-109.1698
Atlantic Ocean,Caribbean Sea,18.1,-78.53
Pacific Ocean,,24.28,-143.99
Atlantic Ocean,,24.06,-82.35
Atlantic Ocean,,24.0,-74.68
Atlantic Ocean,,20.97,-68.21
Pacific Ocean,,32.84,-147.81
Atlantic Ocean,,32.36,-64.12
Atlantic Ocean,Caribbean Sea,16.63,-79.49
Atlantic Ocean,Caribbean Sea,15.88,-62.45
Pacific Ocean,,21.15,-142.77
Atlantic Ocean,,25.92,-77.85
Pacific Ocean,,40.68,-128.9
Atlantic Ocean,,39.4,-68.14
Atlantic Ocean,Mediterranean Sea,38.155,7.263
Atlantic Ocean,Mediterranean Sea,44.052,8.2296
Atlantic Ocean,,17.115,-31.3573
Atlantic Ocean,,17.0406,-44.9088
Atlantic Ocean,,20.27,-70.46
Atlantic Ocean,,25.95,-72.13
Pacific Ocean,,34.413333,-139.261
Atlantic Ocean,,39.97,-71.05
Pacific Ocean,,8.7,-160.8
Atlantic Ocean,,41.6246,-71.3259
Atlantic Ocean,Caribbean Sea,19.55,-79.18
Atlantic Ocean,Caribbean Sea,15.9,-74.97
Atlantic Ocean,Caribbean Sea,18.03,-85.26
Atlantic Ocean,,24.1,-80.57
Atlantic Ocean,,32.22,-64.12
Atlantic Ocean,,42.1,-70.39
Pacific Ocean,,18.97,-143.47
Atlantic Ocean,Caribbean Sea,12.57,-61.85
Pacific Ocean,,21.5,-108.3
Atlantic Ocean,Gulf of Mexico,24.21,-84.02
Atlantic Ocean,,30.16,-60.41
Atlantic Ocean,,33.44,-65.72
Atlantic Ocean,,57.3045,-10.3825
Pacific Ocean,,-16.667,-151.716167
Pacific Ocean,,9.55,-155.93
Pacific Ocean,,33.47,-151.63
Pacific Ocean,,15.94,-162.49
Pacific Ocean,,32.7671,-117.2534
Atlantic Ocean,Caribbean Sea,14.18,-81.58
Atlantic Ocean,,19.45,-45.0767
Pacific Ocean,,25.68,-143.09
Atlantic Ocean,,30.05,-64.53
Atlantic Ocean,,24.5276,-17.9505
Atlantic Ocean,English Channel,50.418219,1.199005
Pacific Ocean,,17.55,-158.31
Pacific Ocean,,25.7102,-154.14835
Atlantic Ocean,,28.98,-77.98
Atlantic Ocean,Gulf of Mexico,26.74,-82.75
Atlantic Ocean,,21.63,-60.02
Atlantic Ocean,Mediterranean Sea,41.389383,2.203525
Atlantic Ocean,Mediterranean Sea,31.746667,34.593
Atlantic Ocean,Gulf of Mexico,27.9528,-82.6416
Atlantic Ocean,Gulf of Mexico,30.4076,-88.8353
Atlantic Ocean,Gulf of Mexico,28.6987,-96.2182
Atlantic Ocean,Rio de La Plata,-34.828333,-57.205
Pacific Ocean,,-10.06,-140.59
Atlantic Ocean,,0.428869,-47.698039
Atlantic Ocean,Caribbean Sea,12.47,-66.52
Atlantic Ocean,Caribbean Sea,13.07,-64.42
Pacific Ocean,,23.327094,-110.174193
Atlantic Ocean,Gulf of Mexico,27.8258,-97.055
Atlantic Ocean,Caribbean Sea,10.758064,-61.436573
Atlantic Ocean,Gulf of Mexico,27.9923,-96.9269
Atlantic Ocean,Caribbean Sea,13.3,-68.38
Atlantic Ocean,Caribbean Sea,18.98,-74.23
Atlantic Ocean,Gulf of Mexico,29.3101,-94.7601
Atlantic Ocean,,22.081667,-40.826
Atlantic Ocean,,23.0333,-36.6333
Atlantic Ocean,,36.54,-65.76
Atlantic Ocean,,32.65,-57.2
Atlantic Ocean,Mediterranean Sea,41.499833,18.366333
Atlantic Ocean,Gulf of Mexico,29.2742,-94.8116
Pacific Ocean,,45.7184,-123.9411
Atlantic Ocean,,19.89,-70.1
Pacific Ocean,,26.05,-141.2
Atlantic Ocean,,27.43,-79.8
Atlantic Ocean,,34.72,-62.4
Atlantic Ocean,,39.65,-69.13
Atlantic Ocean,Mediterranean Sea,32.726333,34.939
Atlantic Ocean,Gulf of Mexico,30.2298,-88.33
Atlantic Ocean,Caribbean Sea,11.5,-63.38
Atlantic Ocean,Caribbean Sea,16.71,-62.51
Atlantic Ocean,,19.35,-44.05
Pacific Ocean,,26.7433,-130.0524
Pacific Ocean,,26.6,-142.77
Atlantic Ocean,Gulf of Mexico,27.5946,-97.2138
Atlantic Ocean,,26.9,-72.53
Atlantic Ocean,,32.32,-64.47
Atlantic Ocean,Gulf of Mexico,27.5501,-97.2371
Pacific Ocean,,4.41,-145.74
Atlantic Ocean,Caribbean Sea,13.13,-60.16
Atlantic Ocean,,26.27,-78.23
Atlantic Ocean,Gulf of Mexico,24.22,-83.18
Atlantic Ocean,,22.97,-73.2
Atlantic Ocean,,36.22,-65.38
Pacific Ocean,,33.02,-152.9
Atlantic Ocean,Caribbean Sea,13.12,-61.3
Atlantic Ocean,,26.14,-74.87
Atlantic Ocean,Gulf of Mexico,29.2841,-94.7948
Atlantic Ocean,,30.61,-59.61
Atlantic Ocean,,32.49,-63.94
Atlantic Ocean,,40.42,-68.56
Atlantic Ocean,,2.1607,-48.502419
Atlantic Ocean,Gulf of Mexico,29.2871,-94.7904
Atlantic Ocean,Gulf of Mexico,27.6435,-97.1869
Atlantic Ocean,Caribbean Sea,14.13,-61.93
Atlantic Ocean,,14.9701,-57.9854
Pacific Ocean,,25.94,-146.58
Atlantic Ocean,,25.6,-73.27
Pacific Ocean,,32.1454,-138.6486
Atlantic Ocean,,31.62,-65.03
Atlantic Ocean,,33.27,-66.01
Atlantic Ocean,,42.0,-66.48
Atlantic Ocean,Gulf of Mexico,29.1815,-94.9719
Atlantic Ocean,Gulf of Mexico,27.9566,-96.9611
Atlantic Ocean,,41.577746,-71.289481
Pacific Ocean,,2.89,-137.24
Atlantic Ocean,Caribbean Sea,17.35,-77.3
Atlantic Ocean,Caribbean Sea,17.99,-63.17
Pacific Ocean,,25.35,-141.11
Atlantic Ocean,,32.16,-64.88
Atlantic Ocean,,42.45,-64.54
Atlantic Ocean,,43.32,-65.13
Atlantic Ocean,Inner Seas off the West Coast of Scotland,55.872667,-4.944833
Atlantic Ocean,Gulf of Mexico,29.8187,-83.5942
Atlantic Ocean,Gulf of Mexico,27.2995,-97.8158
Atlantic Ocean,Gulf of Mexico,26.565,-97.2759
Atlantic Ocean,,29.830845,-37.228385
Pacific Ocean,,32.000718,-138.2815
Atlantic Ocean,Caribbean Sea,17.23,-66.87
Pacific Ocean,Monterey Bay National Marine Sanctuary,36.6581,-121.8247
Atlantic Ocean,,40.6,-67.99
Atlantic Ocean,,34.3,-61.27
Atlantic Ocean,,33.03,-58.53
Atlantic Ocean,,38.229467,-21.044283
Pacific Ocean,,15.94,-162.49
Atlantic Ocean,,28.8575,-80.7756
Atlantic Ocean,,32.5654,-80.1601
Pacific Ocean,,-13.54,-143.12
Pacific Ocean,,19.73,-146.63
Atlantic Ocean,Gulf of Mexico,29.9559,-90.0495
Atlantic Ocean,Gulf of Mexico,28.6887,-96.5278
Atlantic Ocean,Gulf of Mexico,27.3286,-97.3329
Pacific Ocean,,33.11215,-133.077
Atlantic Ocean,,43.27,-63.87
Atlantic Ocean,Inner Seas off the West Coast of Scotland,56.114667,-6.303667
Atlantic Ocean,Gulf of Mexico,27.7919,-97.0852
Atlantic Ocean,,32.755,-79.8553
Pacific Ocean,,29.00025,-139.1675
Atlantic Ocean,Caribbean Sea,20.3394,-87.3469
Atlantic Ocean,,22.2,-70.72
Atlantic Ocean,,40.57,-70.6
Atlantic Ocean,,40.42,-67.55
Pacific Ocean,,-3.84,-149.63
Pacific Ocean,,20.94,-157.49
Atlantic Ocean,Gulf of Mexico,27.5455,-97.239
Atlantic Ocean,Inner Seas off the West Coast of Scotland,55.981167,-4.874
Pacific Ocean,,28.54,-140.09
Atlantic Ocean,Gulf of Mexico,29.6525,-95.0091
Atlantic Ocean,Gulf of Mexico,29.366,-94.8128
Atlantic Ocean,,25.34,-68.47
Atlantic Ocean,,33.319833,-18.511667
Atlantic Ocean,Gulf of Mexico,29.6527,-95.009
Atlantic Ocean,Gulf of Mexico,27.4921,-97.2664
Atlantic Ocean,Caribbean Sea,11.51,-62.84
Atlantic Ocean,Caribbean Sea,14.27,-64.38
Atlantic Ocean,,20.61,-73.42
Atlantic Ocean,,29.695,-42.4807
Pacific Ocean,,32.37,-146.51
Pacific Ocean,,43.102,-124.4331
Atlantic Ocean,Inner Seas off the West Coast of Scotland,58.063667,-6.319667
Atlantic Ocean,,-1.46915,-44.339369
Pacific Ocean,,15.9708,-102.3497
Atlantic Ocean,Caribbean Sea,10.45,-64.9
Atlantic Ocean,Caribbean Sea,12.57,-61.63
Pacific Ocean,,28.72,-140.03
Atlantic Ocean,Gulf of Mexico,29.2666,-94.825
Pacific Ocean,,45.2169,-123.9726
Atlantic Ocean,,58.625667,-4.211
Atlantic Ocean,Caribbean Sea,19.15,-77.31
Atlantic Ocean,Gulf of Mexico,28.0591,-96.855
Atlantic Ocean,,21.63,-74.23
Pacific Ocean,,33.7281,-139.7718
Atlantic Ocean,,32.8912,-79.9709
Atlantic Ocean,Inner Seas off the West Coast of Scotland,56.481167,-6.682667
Atlantic Ocean,Irish Sea and St. George's Channel,54.647333,-3.940333
Pacific Ocean,,17.55,-158.31
Atlantic Ocean,Gulf of Mexico,29.266,-94.8254
Atlantic Ocean,Gulf of Mexico,29.1957,-94.9481
Atlantic Ocean,Mediterranean Sea,40.4505,18.533167
Atlantic Ocean,Caribbean Sea,12.76,-63.67
Atlantic Ocean,Caribbean Sea,13.37,-59.86
Atlantic Ocean,Gulf of Mexico,27.6708,-97.1711
Atlantic Ocean,Caribbean Sea,20.4219,-87.0107
Atlantic Ocean,,31.38,-72.2
Atlantic Ocean,Mediterranean Sea,36.716517,2.788723
Atlantic Ocean,Gulf of Mexico,28.0335,-96.8835
Pacific Ocean,,-12.961,-143.765
Atlantic Ocean,Gulf of Mexico,29.3183,-94.7479
Atlantic Ocean,Caribbean Sea,21.1033,-86.7627
Atlantic Ocean,Mediterranean Sea,41.710033,9.431117
Atlantic Ocean,Mediterranean Sea,44.715667,13.725333
Atlantic Ocean,Gulf of Mexico,27.8267,-97.0541
Pacific Ocean,,45.2575,-129.035667
Atlantic Ocean,,25.87,-73.68
Atlantic Ocean,,34.2,-66.59
Atlantic Ocean,,42.23,-70.07
Atlantic Ocean,,43.63,-68.23
Pacific Ocean,,20.6,-154.81
Atlantic Ocean,Gulf of Mexico,29.6553,-95.0076
Pacific Ocean,,-28.33,-105.331
Atlantic Ocean,,1.714933,-15.998501
Pacific Ocean,,27.4379,-145.51005
Atlantic Ocean,Gulf of Mexico,27.6662,-97.3211
Atlantic Ocean,,26.431,-17.0075
Atlantic Ocean,,34.9992,-76.9583
Atlantic Ocean,,32.776,-79.9253
Atlantic Ocean,Mediterranean Sea,41.403637,2.2193
Atlantic Ocean,Gulf of Mexico,19.3408,-96.3057
Atlantic Ocean,Gulf of Mexico,29.2753,-94.8105
Atlantic Ocean,Gulf of Mexico,29.2631,-94.8318
Pacific Ocean,,33.1,-156.49
Pacific Ocean,,-27.15123,-109.44624
Atlantic Ocean,Gulf of Mexico,27.7898,-97.087
Atlantic Ocean,,29.42,-60.8
Atlantic Ocean,,41.25,-71.02
Atlantic Ocean,,39.67,-69.43
Atlantic Ocean,,41.62,-65.82
Atlantic Ocean,Gulf of Mexico,27.897,-82.4382
Atlantic Ocean,Gulf of Mexico,29.6557,-95.0075
Atlantic Ocean,Gulf of Mexico,29.2825,-94.7981
Atlantic Ocean,Gulf of Mexico,27.6716,-97.17
Atlantic Ocean,Mediterranean Sea,43.5429,6.972
Atlantic Ocean,Mediterranean Sea,43.001667,8.315
Atlantic Ocean,,57.298,-10.374833
Atlantic Ocean,North Sea,56.031167,-3.560333
Atlantic Ocean,,15.255667,-43.556333
Atlantic Ocean,,25.55,-76.0
Atlantic Ocean,Mediterranean Sea,37.9629,4.3809
Arctic Ocean,Greenland Sea,77.552167,7.809
Pacific Ocean,,7.43,-149.9
Pacific Ocean,,23.65,-149.74
Pacific Ocean,Gulf of Alaska,60.008,-149.404
Atlantic Ocean,,16.8482,-28.2345
Atlantic Ocean,Gulf of Mexico,29.6547,-95.0083
Atlantic Ocean,Gulf of Mexico,29.276,-94.8089
Atlantic Ocean,Gulf of Mexico,29.3163,-94.7504
Pacific Ocean,,-7.7,-119.38
Atlantic Ocean,Caribbean Sea,10.47,-64.71
Atlantic Ocean,Caribbean Sea,11.32,-67.08
Pacific Ocean,,24.03,-138.44
Atlantic Ocean,Gulf of Mexico,30.3073,-89.3269
Atlantic Ocean,Gulf of Mexico,27.5818,-97.2203
Atlantic Ocean,Gulf of Mexico,26.2758,-97.2027
Atlantic Ocean,Caribbean Sea,20.35,-79.57
Pacific Ocean,,33.8919,-140.557933
Pacific Ocean,,33.671833,-141.098667
Atlantic Ocean,Mediterranean Sea,32.152,34.783167
Pacific Ocean,,5.79,-147.72
Atlantic Ocean,,31.57,-70.74
,,46.7717,-92.0872
Atlantic Ocean,Gulf of Mexico,19.1943,-96.1236
Atlantic Ocean,,41.17,-70.76
Atlantic Ocean,,40.18,-69.03
Atlantic Ocean,,37.25,-67.8
Atlantic Ocean,Caribbean Sea,19.9066,-87.4321
Atlantic Ocean,North Sea,55.991,-2.314
Atlantic Ocean,Caribbean Sea,14.08,-71.12
Atlantic Ocean,Caribbean Sea,16.03,-62.37
Pacific Ocean,,25.94,-146.58
Atlantic Ocean,Gulf of Mexico,27.7476,-97.1195
Atlantic Ocean,,32.38,-64.17
Atlantic Ocean,Celtic Sea,48.1362,-4.6859
Atlantic Ocean,Celtic Sea,52.027905,-7.480823
Pacific Ocean,,40.16,-157.42
Pacific Ocean,,19.24,-143.41
Atlantic Ocean,,14.4717,-59.5403
Atlantic Ocean,Gulf of Mexico,30.3059,-89.328
Atlantic Ocean,,40.81,-70.72
Atlantic Ocean,Caribbean Sea,13.9,-60.15
Atlantic Ocean,Gulf of Mexico,30.3064,-89.3276
Atlantic Ocean,Gulf of Mexico,29.9986,-90.4307
Atlantic Ocean,,21.63,-76.23
Atlantic Ocean,,26.26,-69.11
Pacific Ocean,,45.717,-123.9411
Atlantic Ocean,Celtic Sea,48.730888,-5.270238
Atlantic Ocean,,30.0227,-81.3227
Atlantic Ocean,Gulf of Mexico,26.0977,-97.1622
Atlantic Ocean,,24.591,-17.8492
Pacific Ocean,,35.8086,-139.6477
Atlantic Ocean,,32.7508,-79.9509
Atlantic Ocean,,31.64,-69.03
Atlantic Ocean,,42.18,-67.57
Atlantic Ocean,,42.67,-69.32
Atlantic Ocean,Mediterranean Sea,42.846183,6.21225
Pacific Ocean,,6.84,-149.44
Atlantic Ocean,Caribbean Sea,17.24,-79.34
Pacific Ocean,,28.04,-140.48
Atlantic Ocean,Inner Seas off the West Coast of Scotland,55.989333,-4.941667
Pacific Ocean,,11.37,-160.22
Pacific Ocean,,3.74,-143.46
Atlantic Ocean,Caribbean Sea,10.758064,-61.436573
Atlantic Ocean,Gulf of Mexico,30.3077,-89.3266
Atlantic Ocean,Gulf of Mexico,27.7216,-97.1379
Atlantic Ocean,,24.8,-70.47
Pacific Ocean,,22.99,-148.78
Atlantic Ocean,,0.483133,-47.407925
Atlantic Ocean,Caribbean Sea,18.0,-63.85
Atlantic Ocean,Gulf of Mexico,28.0392,-96.8776
Atlantic Ocean,Gulf of Mexico,27.9121,-96.9997
Atlantic Ocean,,24.63,-80.36
Atlantic Ocean,,34.89,-63.04
Atlantic Ocean,Mediterranean Sea,39.014,9.787
Pacific Ocean,,19.8,-143.03
Pacific Ocean,,29.997348,-141.776
Atlantic Ocean,Gulf of Mexico,30.3786,-87.8526
Atlantic Ocean,Gulf of Mexico,29.2922,-94.7843
Atlantic Ocean,Gulf of Mexico,28.0456,-96.8703
Atlantic Ocean,Gulf of Mexico,27.5058,-97.2597
Atlantic Ocean,,30.68,-66.73
Atlantic Ocean,Gulf of Mexico,29.2677,-94.8237
Atlantic Ocean,,32.7759,-79.9252
Atlantic Ocean,,34.61,-63.52
Atlantic Ocean,,40.7,-70.26
Atlantic Ocean,,57.3045,-10.3825
Atlantic Ocean,Caribbean Sea,18.2,-76.15
Atlantic Ocean,Gulf of Mexico,29.3041,-94.7684
Atlantic Ocean,,42.8,-69.61
Atlantic Ocean,Mediterranean Sea,43.078167,5.1725
Atlantic Ocean,Mediterranean Sea,35.2319,29.4278
Atlantic Ocean,,-26.316667,-47.216667
Atlantic Ocean,,25.91,-76.73
Atlantic Ocean,,25.72,-79.33
Atlantic Ocean,Gulf of Mexico,30.2027,-85.8545
Atlantic Ocean,Gulf of Mexico,28.0667,-96.848
Atlantic Ocean,,25.0248,-80.494
Atlantic Ocean,Mediterranean Sea,43.4986,7.2044
Pacific Ocean,,20.35,-154.67
Atlantic Ocean,Gulf of Mexico,28.03,-96.8874
Atlantic Ocean,Gulf of Mexico,27.83,-97.0508
Atlantic Ocean,Gulf of Mexico,26.4179,-97.228
Pacific Ocean,,31.72,-144.77
